id,text,aspects_json
202170328,"Take your time and play something else.
Played Campaign 1-3 (4 is paywall) and wanted to replay Mission 2 - Errors ""Already in a match"", ""Cannot join game - Request denied ""(or sth alike) and some other error. Every 3 additional missions cost 8 � = 24� for the Campaign of one faction.
Tried Coop afterwards, choose difficulty ""Beginner"", got in match with difficulty ""Annihilation(1)""(show at game start) which was trivially easy. And short. Also, only one coop commander is free, every other costs 9(?)�.
No unit is explained or has a tooltip, so I don't know what enemy units/buildings do without playing them myself. And there are multiple armor and weapon types, where some have advantage (i.e. +5 vs Heavy) and others dont, desplite being Type ""Claw"" as well.

Seems like a Early access game with financial problems, which is also shown when looking at the history of development.

Please try again with better project management.","[{""aspect"": ""Bugs"", ""sentiment"": ""Negative"", ""snippet"": ""Played Campaign 1-3 (4 is paywall) and wanted to replay Mission 2 - Errors 'Already in a match', 'Cannot join game - Request denied'.""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""Every 3 additional missions cost 8 � = 24� for the Campaign of one faction.""}, {""aspect"": ""Matchmaking"", ""sentiment"": ""Negative"", ""snippet"": ""Tried Coop afterwards, choose difficulty 'Beginner', got in match with difficulty 'Annihilation(1)' which was trivially easy. Also, only one coop commander is free, every other costs 9�.""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""No unit is explained or has a tooltip, so I don't know what enemy units/buildings do without playing them myself. And there are multiple armor and weapon types, where some have advantage (i.e. +5 vs Heavy) and others dont, despite being Type 'Claw' as well.""}]"
202168103,under-cooked,"[{""aspect"": ""General"", ""sentiment"": ""Negative"", ""snippet"": ""under-cooked""}]"
202163580,"I was a kick-starter backer, paid for this game, I thought. Why am I expected to pay again for campaign? This is not how you reward those of us who held the faith and put our money up to help the development! I'm VERY disappointed! I feel ripped off.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""expected to pay again for campaign""}, {""aspect"": ""Support"", ""sentiment"": ""Negative"", ""snippet"": ""not how you reward those of us who held the faith and put our money up""}]"
202159385,"I've been following Stormgate since it was announced. I decided to give it a try again to see if anything has improved/got better.

Unfortunately, the game is still a mess.

1. It suffers from a never-ending identity crises. The devs are clueless and constantly changing mechanics on the whim.
2. The faction balance is atrocious. The fact that they admit this, and tell you not to expect it to be balanced early is a joke. Why even bother playing ranked?
3. The factions are also ""incomplete"" and/or reworks in progress. Yeah. That's just what everyone wants in an RTS.
4. There's no community, or a very small remainder of it that's left.
5. The campaign is okay. Not bad, but not amazing either. I'd give a generous 7/10.

I'm confident the game will MAYBE be good in...10 years.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""the game is still a mess""}, {""aspect"": ""Balance"", ""sentiment"": ""Negative"", ""snippet"": ""The faction balance is atrocious""}, {""aspect"": ""Progression"", ""sentiment"": ""Negative"", ""snippet"": ""The factions are also 'incomplete' and/or reworks in progress""}, {""aspect"": ""Support"", ""sentiment"": ""Negative"", ""snippet"": ""There's no community, or a very small remainder of it that's left""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Neutral"", ""snippet"": ""The campaign is okay. Not bad, but not amazing either. I'd give a generous 7/10""}]"
202153380,"There was lots of hype, and it doesn't live up to it whatsoever.  Unit control isn't exactly intuitive, though the accessibility of the build features (regardless of what unit you have selected) is a nice touch.

The playthrough of the ""campaign"" is literally 3 maps before you're forced to purchase it.  They made it seem like ""hey, the campaign is free to play,"" only to find out that it's pretty much just the prologue you can play for free.  Those 3 maps were ""meh"" at best, the script and voices are bleh, the story seems to ripoff elements of a certain Blizzard RTS...

On top of that, the ""on rails"" objectives in the campaign are not even remotely intuitive.  You're on your ship (ship I think?) talking to people to do the next objective, and it says ""talk to {person}"", so you're like ""who's that?""  You walk around every corner of the map looking for them (because it doesn't pop up in your screen because YOUR OWN SHIP IS IN THE FOG OF WAR.)  Eventually you find them and continue the story.

Would not spend money on this in its present state.  Don't know if I'd spend my money on it at all to be honest.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""unit control isn't exactly intuitive""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""forced to purchase it""}, {""aspect"": ""Progression"", ""sentiment"": ""Negative"", ""snippet"": ""Those 3 maps were 'meh' at best, the script and voices are bleh, the story seems to ripoff elements of a certain Blizzard RTS""}, {""aspect"": ""Controls"", ""sentiment"": ""Negative"", ""snippet"": ""on rails objectives in the campaign are not even remotely intuitive""}]"
202151372,Bought the game already now demands that I spend even more money to actually play it.,"[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""demands that I spend even more money to actually play it""}]"
202150825,1v1 is super fun. They're on the right track.,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""1v1 is super fun""}]"
202149133,"Loving this game so far.  There are a lot of dynamic, fun mechanics with each faction that leave room for discovery and optimization like the solar habitats for Vanguard.  I'm most excited for when 2v2, 3v3 and co-op come out.  As someone without a lot of spare time to dedicate to a game, it will be nice to learn and improve while playing alongside friends.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Loving this game so far. There are a lot of dynamic, fun mechanics with each faction""}, {""aspect"": ""Progression"", ""sentiment"": ""Positive"", ""snippet"": ""leave room for discovery and optimization""}, {""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""playing alongside friends""}]"
202148809,"Still no team games.... This game is supposed to be at release but there is no 2v2, 3v3, 4v4, or Archon mode? For those who like to play with friends and have no interest in grinding the ladder solo there isn't much here to enjoy.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""there isn't much here to enjoy""}, {""aspect"": ""Support"", ""sentiment"": ""Negative"", ""snippet"": ""for those who like to play with friends and have no interest in grinding the ladder solo""}]"
202139954,Nice game! Lacks a bit of polish but has the potential to become the spiritual Starcraft II successor.,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Nice game!""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Neutral"", ""snippet"": ""has the potential to become the spiritual Starcraft II successor""}]"
202139283,Great Game so far! Needs a little polish here and there but all in all id say it was a fun campaign and a good story. I cant wait to see what becomes of this game after a few patches and upgrades.,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""needs a little polish here and there but all in all id say it was a fun campaign and a good story""}, {""aspect"": ""Support"", ""sentiment"": ""Neutral"", ""snippet"": ""i cant wait to see what becomes of this game after a few patches and upgrades""}]"
202134848,"I'm one of the suckers who paid for the previous version's (unfinished and very low quality) campaign. I naively thought that payment would carry over to this remade one, and people who paid the first time around wouldn't be charged again. I think there's more content now, but being double-charged really rubs me the wrong way, especially because the previous campaign is gone forever - not that I'd ever wanna touch it again. When not even partial discounts are being offered for players who paid for the campaign last year, that's crazy. 

I'm out, never spending a cent on this game again. And that stinks, because this ""1.0"" version has definitely shown improvement. There's just too much else out there to experience, and the whole 'releasing a game years before its ready thing' is an old and tired scam. I wish the devs the best, but this one is dead in the water. Off to play the Scouring!","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""being double-charged really rubs me the wrong way""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""this '1.0' version has definitely shown improvement""}, {""aspect"": ""General"", ""sentiment"": ""Negative"", ""snippet"": ""releasing a game years before its ready thing' is an old and tired scam""}]"
